ID,Fecha,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras
2022005717,2022-03-22,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005718,2022-03-22,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005719,2022-03-22,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005720,2022-03-22,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005721,2022-03-22,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005722,2022-03-22,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005723,2022-03-22,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005724,2022-03-22,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005725,2022-03-22,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005726,2022-03-22,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005727,2022-03-22,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005728,2022-03-22,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005729,2022-03-22,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005730,2022-03-22,Si,No,No,No,No,Si,No,No,No,No,No,No
2022005731,2022-03-22,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005732,2022-03-22,Si,No,No,No,No,Si,No,No,No,No,No,No
2022005733,2022-03-22,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005734,2022-03-22,Si,Si,No,No,No,No,No,No,No,No,No,Si
2022005735,2022-03-22,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005736,2022-03-22,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022005737,2022-03-22,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022005738,2022-03-22,No,Si,Si,No,Si,No,Si,Si,No,No,No,No
2022005739,2022-03-22,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005740,2022-03-22,Si,Si,No,No,No,No,No,No,No,No,No,No
2022005741,2022-03-22,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005742,2022-03-22,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005743,2022-03-22,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005744,2022-03-22,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005745,2022-03-22,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005746,2022-03-22,Si,Si,No,No,Si,Si,Si,No,No,No,No,No
2022005747,2022-03-22,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005748,2022-03-22,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005749,2022-03-22,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005750,2022-03-22,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005751,2022-03-22,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005752,2022-03-22,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005753,2022-03-22,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005754,2022-03-22,No,No,No,No,No,No,No,No,No,No,No,No
2022005755,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005756,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005757,2022-03-23,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005758,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005759,2022-03-23,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022005760,2022-03-23,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005761,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005762,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005763,2022-03-23,No,Si,No,No,Si,No,No,Si,No,No,No,No
2022005764,2022-03-23,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005765,2022-03-23,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005766,2022-03-23,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005767,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005768,2022-03-23,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005769,2022-03-23,No,Si,Si,Si,No,Si,No,No,No,No,No,No
2022005770,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005771,2022-03-23,Si,Si,No,No,No,Si,Si,No,No,No,No,No
2022005772,2022-03-23,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005773,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005774,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005775,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005776,2022-03-23,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005777,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005778,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005779,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005780,2022-03-23,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005781,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005782,2022-03-23,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005783,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005784,2022-03-23,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005785,2022-03-23,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005786,2022-03-23,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005787,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005788,2022-03-23,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005789,2022-03-23,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005790,2022-03-23,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005791,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005792,2022-03-23,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005793,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005794,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005795,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005796,2022-03-23,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005797,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005798,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005799,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005800,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005801,2022-03-23,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005802,2022-03-23,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005803,2022-03-23,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2022005804,2022-03-23,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022005805,2022-03-23,No,Si,Si,No,No,No,No,No,No,No,No,No
2022005806,2022-03-23,Si,Si,Si,No,Si,No,No,No,No,No,No,No
2022005807,2022-03-23,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005808,2022-03-23,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005809,2022-03-23,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005810,2022-03-23,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005811,2022-03-23,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005812,2022-03-23,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005813,2022-03-23,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005814,2022-03-23,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005815,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005816,2022-03-23,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005817,2022-03-23,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005818,2022-03-23,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005819,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005820,2022-03-23,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005821,2022-03-23,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005822,2022-03-23,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005823,2022-03-23,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005824,2022-03-23,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005825,2022-03-23,No,Si,No,No,No,No,Si,Si,No,No,No,No
2022005826,2022-03-23,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005827,2022-03-23,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005828,2022-03-23,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005829,2022-03-23,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005830,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005831,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005832,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005833,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005834,2022-03-24,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005835,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005836,2022-03-24,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005837,2022-03-24,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022005838,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005839,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005840,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005841,2022-03-24,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005842,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005843,2022-03-24,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005844,2022-03-24,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005845,2022-03-24,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005846,2022-03-24,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005847,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005848,2022-03-24,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022005849,2022-03-24,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022005850,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005851,2022-03-24,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005852,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005853,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005854,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005855,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005856,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005857,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005858,2022-03-24,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005859,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005860,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005861,2022-03-24,Si,No,No,No,No,Si,No,No,No,No,No,No
2022005862,2022-03-24,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005863,2022-03-24,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005864,2022-03-24,No,No,Si,No,No,No,No,No,No,No,No,Si
2022005865,2022-03-24,No,No,Si,No,No,No,No,No,No,No,No,Si
2022005866,2022-03-24,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005867,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005868,2022-03-24,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005869,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005870,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005871,2022-03-24,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005872,2022-03-24,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2022005873,2022-03-24,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2022005874,2022-03-24,No,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022005875,2022-03-24,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022005876,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005877,2022-03-24,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005878,2022-03-24,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005879,2022-03-24,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005880,2022-03-24,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005881,2022-03-24,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005882,2022-03-24,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005883,2022-03-24,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005884,2022-03-24,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005885,2022-03-24,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005886,2022-03-24,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005887,2022-03-24,Si,Si,No,Si,Si,Si,No,No,Si,No,No,No
2022005888,2022-03-24,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005889,2022-03-24,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005890,2022-03-24,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005891,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005892,2022-03-24,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005893,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005894,2022-03-24,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005895,2022-03-24,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005896,2022-03-24,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005897,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005898,2022-03-25,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005899,2022-03-25,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005900,2022-03-25,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022005901,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005902,2022-03-25,No,Si,Si,No,No,Si,No,No,No,No,No,No
2022005903,2022-03-25,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005904,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005905,2022-03-25,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022005906,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005907,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005908,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005909,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005910,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005911,2022-03-25,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005912,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005913,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005914,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005915,2022-03-25,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005916,2022-03-25,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005917,2022-03-25,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005918,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005919,2022-03-25,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005920,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005921,2022-03-25,No,Si,Si,No,No,No,No,No,No,No,No,Si
2022005922,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005923,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005924,2022-03-25,No,Si,Si,No,No,Si,No,No,No,No,No,No
2022005925,2022-03-25,No,No,Si,No,No,No,No,No,No,No,No,Si
2022005926,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005927,2022-03-25,Si,Si,Si,No,Si,No,No,No,No,No,No,Si
2022005928,2022-03-25,Si,Si,No,No,No,No,No,No,No,No,No,Si
2022005929,2022-03-25,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005930,2022-03-25,No,Si,Si,No,No,No,No,No,No,No,No,Si
2022005931,2022-03-25,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005932,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005933,2022-03-25,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005934,2022-03-25,No,Si,Si,No,No,No,No,No,No,No,No,Si
2022005935,2022-03-25,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005936,2022-03-25,No,Si,Si,No,No,Si,No,No,No,No,No,No
2022005937,2022-03-25,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005938,2022-03-25,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022005939,2022-03-25,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022005940,2022-03-25,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005941,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005942,2022-03-25,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005943,2022-03-25,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005944,2022-03-25,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005945,2022-03-25,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005946,2022-03-25,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005947,2022-03-25,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005948,2022-03-25,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005949,2022-03-25,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005950,2022-03-25,No,No,No,No,No,Si,No,No,No,No,No,No
2022005951,2022-03-25,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022005952,2022-03-25,No,Si,No,No,Si,No,No,No,No,No,No,No
2022005953,2022-03-25,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005954,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005955,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005956,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005957,2022-03-26,No,Si,No,No,Si,No,No,No,No,No,No,No
2022005958,2022-03-26,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022005959,2022-03-26,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005960,2022-03-26,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005961,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005962,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005963,2022-03-26,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005964,2022-03-26,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005965,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005966,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005967,2022-03-26,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022005968,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005969,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005970,2022-03-26,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005971,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005972,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005973,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005974,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005975,2022-03-26,Si,Si,Si,No,No,No,No,Si,No,No,No,No
2022005976,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005977,2022-03-26,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005978,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005979,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005980,2022-03-26,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005981,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005982,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005983,2022-03-26,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005984,2022-03-26,Si,Si,Si,No,No,No,No,No,No,No,No,No
2022005985,2022-03-26,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005986,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005987,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005988,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005989,2022-03-26,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022005990,2022-03-26,Si,No,No,Si,No,Si,No,No,No,No,No,No
2022005991,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005992,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005993,2022-03-26,Si,No,No,Si,No,Si,No,No,No,No,No,No
2022005994,2022-03-26,No,Si,No,No,No,Si,No,No,No,No,No,No
2022005995,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005996,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022005997,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022005998,2022-03-26,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022005999,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006000,2022-03-26,No,Si,No,No,No,No,No,No,No,No,No,Si
2022006001,2022-03-26,No,No,No,Si,No,Si,No,No,No,No,No,No
2022006002,2022-03-26,No,Si,No,No,No,No,No,No,No,No,No,Si
2022006003,2022-03-26,No,Si,No,No,No,Si,No,No,No,No,No,No
2022006004,2022-03-26,No,Si,No,No,No,Si,No,No,No,No,No,No
2022006005,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006006,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006007,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006008,2022-03-26,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022006009,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006010,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006011,2022-03-26,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022006012,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006013,2022-03-26,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022006014,2022-03-26,No,Si,Si,No,No,No,No,No,No,No,No,No
2022006015,2022-03-26,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No
2022006016,2022-03-26,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022006017,2022-03-26,No,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022006018,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006019,2022-03-26,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022006020,2022-03-26,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022006021,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006022,2022-03-26,No,No,No,No,No,Si,No,No,No,No,No,No
2022006023,2022-03-26,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022006024,2022-03-26,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022006025,2022-03-26,Si,Si,No,No,Si,Si,Si,No,No,No,No,No
2022006026,2022-03-26,No,No,No,No,No,No,No,No,No,No,No,No
2022006027,2022-03-26,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022006028,2022-03-26,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022006029,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006030,2022-03-26,No,Si,No,No,No,Si,No,No,No,No,No,No
2022006031,2022-03-26,No,Si,No,No,No,No,No,No,No,No,No,No
2022006032,2022-03-26,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022006033,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006034,2022-03-26,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006035,2022-03-26,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006036,2022-03-26,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022006037,2022-03-27,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006038,2022-03-27,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022006039,2022-03-27,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022006040,2022-03-27,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006041,2022-03-27,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006042,2022-03-27,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006043,2022-03-27,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006044,2022-03-27,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006045,2022-03-27,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006046,2022-03-27,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006047,2022-03-27,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022006048,2022-03-27,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006049,2022-03-27,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006050,2022-03-27,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022006051,2022-03-27,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022006052,2022-03-27,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006053,2022-03-27,No,Si,No,No,No,Si,No,No,No,No,No,No
2022006054,2022-03-27,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006055,2022-03-27,No,Si,No,No,No,Si,No,No,No,No,No,No
2022006056,2022-03-27,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022006057,2022-03-27,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006058,2022-03-27,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022006059,2022-03-27,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022006060,2022-03-27,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006061,2022-03-27,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022006062,2022-03-27,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022006063,2022-03-27,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022006064,2022-03-27,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022006065,2022-03-27,Si,Si,No,No,No,Si,No,No,No,No,No,No
